y,month_num,season,race_grp,male_bin,age_num,age_z,crime_grp,borough,precinct,precinct_idx,frisked_bin,searched_bin,weapon_found_bin,firearm_bin,violent_bg_bin,known_weapon_bin,self_init
0,11,Autumn,Black,1,33.0,0.43966514,Weapon,Bronx,48,31,1,1,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,48,31,0,1,0,0,0,0,1
0,11,Autumn,White Hispanic,1,21.0,-0.5952377,Weapon,Bronx,48,31,0,1,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,52,34,1,0,0,0,1,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Brooklyn,63,38,0,0,0,0,0,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Brooklyn,67,40,1,0,0,0,0,1,1
1,11,Autumn,Black,1,17.0,-0.9402053,Property/Theft,Brooklyn,69,42,0,1,0,0,0,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Property/Theft,Brooklyn,69,42,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,24.0,-0.33651197,Violence,Brooklyn,83,53,0,0,0,0,0,0,0
0,11,Autumn,Black,1,35.0,0.61214894,Property/Theft,Brooklyn,94,57,0,0,0,0,0,0,1
1,11,Autumn,Black,1,25.0,-0.25027007,Property/Theft,Queens,104,62,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
1,11,Autumn,White Hispanic,1,18.0,-0.8539634,Other,Queens,115,73,0,0,0,0,0,0,1
1,11,Autumn,White Hispanic,1,50.0,1.9057775,Property/Theft,Bronx,40,23,1,1,0,0,1,0,0
1,11,Autumn,White Hispanic,1,25.0,-0.25027007,Other,Bronx,40,23,0,1,0,0,0,0,0
0,11,Autumn,Black,1,60.0,2.7681966,Property/Theft,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Bronx,42,25,1,0,0,0,1,0,0
0,11,Autumn,Black,1,38.0,0.87087464,Violence,Bronx,44,27,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,22.0,-0.5089958,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,11,Autumn,Black,0,19.0,-0.7677215,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,11,Autumn,Black,1,40.0,1.0433584,Trespass,Brooklyn,60,35,0,0,0,0,0,0,0
0,11,Autumn,White,1,13.0,-1.2851729,Violence,Brooklyn,70,43,0,0,0,0,0,0,0
0,11,Autumn,Black,1,24.0,-0.33651197,Weapon,Brooklyn,75,47,1,0,0,0,0,1,1
0,11,Autumn,Other,1,30.0,0.18093944,Violence,Queens,110,68,0,0,0,0,0,0,0
0,11,Autumn,Other,1,30.0,0.18093944,Violence,Queens,110,68,0,0,0,0,0,0,0
0,11,Autumn,Other,1,30.0,0.18093944,Violence,Queens,110,68,0,0,0,0,0,0,0
0,11,Autumn,Other,1,30.0,0.18093944,Violence,Queens,110,68,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,28.0,0.008455635,Violence,Queens,114,72,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,28.0,0.008455635,Property/Theft,Queens,114,72,1,1,0,0,1,0,0
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Property/Theft,Queens,114,72,1,1,0,0,1,0,0
1,11,Autumn,White Hispanic,1,34.0,0.52590704,Other,Staten Island,121,76,0,1,1,0,0,0,0
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Violence,Staten Island,122,77,0,0,0,0,0,0,0
1,11,Autumn,Black Hispanic,1,20.0,-0.6814796,Property/Theft,Manhattan,13,7,0,1,0,0,0,0,0
1,11,Autumn,Black,1,31.0,0.26718134,Property/Theft,Manhattan,17,9,1,1,0,0,1,0,0
1,11,Autumn,Black Hispanic,1,50.0,1.9057775,Property/Theft,Manhattan,28,18,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Weapon,Manhattan,34,22,1,0,0,0,0,0,1
0,11,Autumn,Black,1,28.0,0.008455635,Other,Bronx,40,23,0,0,0,0,0,0,0
1,11,Autumn,Black,1,44.0,1.388326,Property/Theft,Brooklyn,73,46,0,1,0,0,0,0,0
1,11,Autumn,Black,1,39.0,0.95711654,Property/Theft,Manhattan,5,2,1,1,0,0,0,1,1
1,11,Autumn,Black,1,17.0,-0.9402053,Property/Theft,Manhattan,13,7,0,1,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,17.0,-0.9402053,Property/Theft,Manhattan,13,7,0,0,0,0,0,0,0
0,11,Autumn,White,1,54.0,2.250745,Other,Manhattan,14,8,1,1,0,0,1,0,0
0,11,Autumn,Black,1,33.0,0.43966514,Weapon,Manhattan,23,14,1,1,0,0,0,0,1
0,11,Autumn,White Hispanic,1,26.0,-0.16402817,Weapon,Bronx,40,23,1,0,0,0,0,1,1
0,11,Autumn,Black,0,35.0,0.61214894,Weapon,Bronx,46,29,0,0,0,0,0,0,0
1,11,Autumn,Black Hispanic,1,25.0,-0.25027007,Weapon,Bronx,46,29,0,0,1,1,0,0,1
0,11,Autumn,Black,0,40.0,1.0433584,Weapon,Bronx,46,29,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,34.0,0.52590704,Property/Theft,Bronx,50,33,0,0,0,0,0,0,0
1,11,Autumn,White Hispanic,1,22.0,-0.5089958,Weapon,Bronx,52,34,1,1,1,1,0,0,1
1,11,Autumn,Black,1,40.0,1.0433584,Property/Theft,Brooklyn,67,40,1,1,0,0,0,0,0
0,11,Autumn,Black,1,19.0,-0.7677215,Weapon,Brooklyn,77,49,1,0,0,0,0,0,1
1,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Brooklyn,79,51,1,1,1,1,1,0,0
1,11,Autumn,Black,1,45.0,1.474568,Property/Theft,Brooklyn,84,54,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,21.0,-0.5952377,Weapon,Queens,115,73,1,1,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,40,23,1,0,0,0,1,1,1
0,11,Autumn,Black,1,28.0,0.008455635,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,40,23,1,0,0,0,0,0,1
1,11,Autumn,Black,1,19.0,-0.7677215,Weapon,Bronx,46,29,1,1,1,1,0,0,1
0,11,Autumn,Black Hispanic,1,24.0,-0.33651197,Weapon,Bronx,46,29,1,1,1,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Brooklyn,75,47,1,0,0,0,1,0,1
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Weapon,Brooklyn,77,49,1,0,0,0,0,0,1
0,11,Autumn,Black,1,26.0,-0.16402817,Weapon,Brooklyn,79,51,1,0,0,0,0,0,0
0,11,Autumn,Black,1,14.0,-1.198931,Property/Theft,Brooklyn,83,53,0,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,16.0,-1.0264472,Weapon,Queens,101,59,1,1,1,0,0,0,1
0,11,Autumn,White Hispanic,1,15.0,-1.1126891,Weapon,Queens,101,59,1,1,1,0,0,0,1
1,11,Autumn,White Hispanic,1,22.0,-0.5089958,Other,Queens,115,73,0,1,0,0,0,0,0
1,11,Autumn,White,1,25.0,-0.25027007,Property/Theft,Staten Island,122,77,0,1,0,0,0,0,0
1,11,Autumn,Black,1,48.0,1.7332937,Violence,Manhattan,9,5,1,1,0,0,0,0,0
0,11,Autumn,White,1,26.0,-0.16402817,Property/Theft,Manhattan,13,7,0,1,0,0,0,0,0
1,11,Autumn,White Hispanic,1,42.0,1.2158422,Weapon,Manhattan,13,7,1,1,0,0,1,0,0
0,11,Autumn,Black,0,17.0,-0.9402053,Weapon,Manhattan,23,14,1,1,0,0,0,0,0
1,11,Autumn,Black Hispanic,1,50.0,1.9057775,Property/Theft,Bronx,40,23,0,1,1,0,0,0,0
1,11,Autumn,Black,0,36.0,0.69839084,Violence,Bronx,41,24,1,1,0,0,0,0,0
1,11,Autumn,White,1,25.0,-0.25027007,Violence,Brooklyn,70,43,1,1,0,0,0,1,0
1,11,Autumn,Black,1,40.0,1.0433584,Weapon,Brooklyn,79,51,1,1,1,1,1,0,0
0,11,Autumn,White,1,44.0,1.388326,Weapon,Staten Island,120,75,1,0,0,0,0,0,0
1,11,Autumn,Black Hispanic,1,41.0,1.1296004,Property/Theft,Manhattan,19,11,0,1,0,0,0,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Manhattan,25,16,0,1,1,0,0,0,1
1,11,Autumn,Black Hispanic,1,42.0,1.2158422,Weapon,Manhattan,25,16,0,1,1,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,25.0,-0.25027007,Property/Theft,Manhattan,28,18,1,0,0,0,1,0,1
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
0,11,Autumn,Black,1,29.0,0.094697535,Property/Theft,Manhattan,28,18,1,0,0,0,1,0,1
0,11,Autumn,Black Hispanic,1,34.0,0.52590704,Property/Theft,Manhattan,34,22,0,1,0,0,1,0,1
0,11,Autumn,Black,1,13.0,-1.2851729,Other,Manhattan,34,22,1,0,0,0,0,0,0
0,10,Autumn,White Hispanic,1,16.0,-1.0264472,Weapon,Bronx,40,23,1,0,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,32.0,0.35342324,Weapon,Bronx,40,23,1,0,0,0,0,0,1
1,11,Autumn,Black,1,15.0,-1.1126891,Weapon,Bronx,40,23,1,1,1,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Bronx,42,25,1,1,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Bronx,44,27,1,1,1,0,0,0,1
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Weapon,Bronx,44,27,1,1,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,25.0,-0.25027007,Weapon,Bronx,44,27,1,1,0,0,0,0,1
0,11,Autumn,Black,1,34.0,0.52590704,Violence,Bronx,47,30,1,1,0,0,1,0,0
1,11,Autumn,Black Hispanic,1,18.0,-0.8539634,Trespass,Bronx,47,30,0,1,1,1,0,0,0
0,11,Autumn,Black,1,30.0,0.18093944,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,19.0,-0.7677215,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,35.0,0.61214894,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,53.0,2.164503,Weapon,Bronx,50,33,0,1,0,0,0,0,0
0,11,Autumn,Black Hispanic,1,30.0,0.18093944,Violence,Bronx,52,34,0,1,0,0,1,0,0
0,11,Autumn,Black Hispanic,0,30.0,0.18093944,Other,Bronx,52,34,1,0,0,0,1,0,0
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Violence,Bronx,52,34,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Violence,Bronx,52,34,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Violence,Bronx,52,34,0,1,0,0,0,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Brooklyn,69,42,1,1,0,0,0,0,1
0,10,Autumn,Black,1,20.0,-0.6814796,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Brooklyn,75,47,1,1,0,0,1,0,1
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black,1,23.0,-0.42275387,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
1,11,Autumn,Black,1,40.0,1.0433584,Weapon,Brooklyn,77,49,1,1,1,1,0,0,1
1,11,Autumn,Black,1,15.0,-1.1126891,Weapon,Brooklyn,77,49,1,1,1,1,0,0,1
1,11,Autumn,White Hispanic,1,57.0,2.5094707,Property/Theft,Brooklyn,78,50,0,1,1,0,0,0,0
0,11,Autumn,White,1,25.0,-0.25027007,Weapon,Brooklyn,79,51,1,0,0,0,0,0,1
1,11,Autumn,Black,1,57.0,2.5094707,Property/Theft,Brooklyn,79,51,0,1,0,0,0,0,0
0,11,Autumn,White,1,60.0,2.7681966,Weapon,Brooklyn,84,54,1,1,1,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Property/Theft,Queens,101,59,0,0,0,0,0,0,0
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Queens,105,63,1,0,0,0,0,0,0
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Queens,109,67,1,0,0,0,0,0,0
0,11,Autumn,Black,0,30.0,0.18093944,Other,Queens,114,72,0,0,0,0,0,0,1
0,11,Autumn,Black,1,20.0,-0.6814796,Other,Queens,114,72,0,0,0,0,0,0,1
1,11,Autumn,Black,1,60.0,2.7681966,Property/Theft,Manhattan,17,9,0,1,0,0,0,0,0
0,11,Autumn,Black,1,14.0,-1.198931,Violence,Manhattan,23,14,0,0,0,0,0,0,0
0,11,Autumn,Black,1,14.0,-1.198931,Violence,Manhattan,23,14,0,0,0,0,0,0,1
0,11,Autumn,Black,1,14.0,-1.198931,Violence,Manhattan,23,14,0,0,0,0,0,0,0
1,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Manhattan,28,18,1,0,1,1,0,0,1
0,11,Autumn,Black,1,38.0,0.87087464,Weapon,Manhattan,30,19,0,1,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Bronx,40,23,1,0,1,0,0,0,1
1,11,Autumn,Black,1,30.0,0.18093944,Weapon,Bronx,40,23,1,0,1,1,0,0,1
0,11,Autumn,Black Hispanic,0,18.0,-0.8539634,Weapon,Bronx,40,23,1,1,0,0,0,0,1
0,11,Autumn,White Hispanic,1,24.0,-0.33651197,Other,Bronx,40,23,1,0,1,0,0,0,1
0,11,Autumn,White Hispanic,1,17.0,-0.9402053,Weapon,Bronx,40,23,1,0,0,0,0,0,1
1,11,Autumn,Black Hispanic,1,52.0,2.0782614,Weapon,Bronx,40,23,0,1,1,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,1,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,19.0,-0.7677215,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,11,Autumn,Black,1,38.0,0.87087464,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,11,Autumn,Black,1,30.0,0.18093944,Other,Bronx,52,34,0,0,0,0,0,0,1
0,11,Autumn,Black,1,55.0,2.336987,Property/Theft,Brooklyn,67,40,0,0,0,0,0,0,0
0,11,Autumn,Black,1,19.0,-0.7677215,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
1,11,Autumn,Black,0,25.0,-0.25027007,Violence,Brooklyn,77,49,1,0,0,0,1,0,0
0,11,Autumn,Black,0,24.0,-0.33651197,Violence,Brooklyn,77,49,1,0,0,0,1,0,1
1,11,Autumn,Black,0,21.0,-0.5952377,Violence,Brooklyn,77,49,1,0,0,0,0,0,0
1,11,Autumn,Black,0,17.0,-0.9402053,Violence,Brooklyn,77,49,1,0,1,0,1,0,0
1,11,Autumn,Black,1,56.0,2.423229,Property/Theft,Brooklyn,77,49,1,1,1,0,0,0,0
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Brooklyn,77,49,1,0,0,0,0,1,1
0,11,Autumn,Black,1,48.0,1.7332937,Other,Brooklyn,77,49,1,1,0,0,0,0,1
0,11,Autumn,White Hispanic,0,30.0,0.18093944,Property/Theft,Brooklyn,79,51,0,0,0,0,0,0,0
1,11,Autumn,Black,1,30.0,0.18093944,Weapon,Brooklyn,79,51,0,1,1,1,0,0,1
0,11,Autumn,White Hispanic,0,49.0,1.8195356,Property/Theft,Brooklyn,79,51,0,0,0,0,0,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Property/Theft,Brooklyn,81,52,0,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,36.0,0.69839084,Violence,Queens,103,61,0,0,0,0,0,0,0
1,11,Autumn,White Hispanic,0,39.0,0.95711654,Property/Theft,Queens,104,62,0,1,0,0,0,0,0
1,11,Autumn,White Hispanic,0,20.0,-0.6814796,Property/Theft,Queens,104,62,0,1,0,0,0,0,0
0,11,Autumn,Black,1,40.0,1.0433584,Weapon,Queens,105,63,1,0,0,0,0,0,1
0,11,Autumn,Black,1,29.0,0.094697535,Weapon,Queens,105,63,1,0,0,0,0,0,1
0,11,Autumn,Black,1,22.0,-0.5089958,Weapon,Queens,105,63,1,0,0,0,0,0,0
0,10,Autumn,Black,1,25.0,-0.25027007,Weapon,Queens,110,68,1,0,0,0,0,0,1
0,11,Autumn,Black,1,16.0,-1.0264472,Weapon,Staten Island,121,76,1,0,0,0,1,0,0
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Staten Island,121,76,1,1,0,0,0,0,0
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Staten Island,121,76,1,1,0,0,1,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Staten Island,121,76,1,0,0,0,1,0,0
0,11,Autumn,Black Hispanic,1,30.0,0.18093944,Weapon,Manhattan,23,14,1,0,0,0,1,0,0
0,11,Autumn,White Hispanic,1,37.0,0.78463274,Weapon,Manhattan,33,21,1,0,0,0,0,0,0
0,11,Autumn,Black,1,40.0,1.0433584,Property/Theft,Bronx,40,23,0,0,0,0,0,0,0
0,11,Autumn,Other,1,20.0,-0.6814796,Weapon,Bronx,43,26,1,1,1,0,0,0,1
0,11,Autumn,White Hispanic,1,30.0,0.18093944,Property/Theft,Brooklyn,60,35,0,0,0,0,0,0,0
0,11,Autumn,Black,1,14.0,-1.198931,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black,1,42.0,1.2158422,Weapon,Queens,101,59,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,20.0,-0.6814796,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Weapon,Queens,114,72,1,0,0,0,0,0,1
1,11,Autumn,Black,1,47.0,1.6470518,Weapon,Queens,114,72,1,1,1,1,1,0,0
1,11,Autumn,White Hispanic,1,25.0,-0.25027007,Property/Theft,Manhattan,7,4,0,1,0,0,0,0,0
0,11,Autumn,Black,1,45.0,1.474568,Other,Manhattan,23,14,0,0,0,0,0,0,0
1,11,Autumn,Black,1,31.0,0.26718134,Property/Theft,Manhattan,24,15,0,1,0,0,0,0,0
1,11,Autumn,Black,1,59.0,2.6819546,Property/Theft,Manhattan,24,15,0,0,0,0,0,0,0
1,11,Autumn,Black,0,34.0,0.52590704,Property/Theft,Manhattan,24,15,0,0,0,0,0,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,0,0,0,0,0,1
1,11,Autumn,Black,1,14.0,-1.198931,Weapon,Bronx,48,31,1,1,1,0,0,0,1
1,11,Autumn,Black,1,42.0,1.2158422,Property/Theft,Bronx,48,31,0,0,0,0,0,0,0
1,11,Autumn,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,52,34,1,0,0,0,1,0,0
0,11,Autumn,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,52,34,1,0,0,0,1,0,0
0,11,Autumn,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,52,34,1,0,0,0,1,0,0
0,11,Autumn,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,52,34,1,0,0,0,1,0,0
0,11,Autumn,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,52,34,1,0,0,0,1,0,0
1,11,Autumn,Black,0,30.0,0.18093944,Violence,Bronx,52,34,0,1,0,0,1,0,0
0,11,Autumn,White Hispanic,1,17.0,-0.9402053,Property/Theft,Bronx,52,34,0,0,0,0,0,0,0
0,11,Autumn,White,1,67.0,3.3718898,Trespass,Brooklyn,60,35,0,1,0,0,0,0,1
0,11,Autumn,White Hispanic,0,30.0,0.18093944,Property/Theft,Brooklyn,61,36,0,0,0,0,0,0,0
0,11,Autumn,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,63,38,0,0,0,0,0,0,0
0,11,Autumn,Black,1,35.0,0.61214894,Property/Theft,Brooklyn,75,47,0,0,0,0,0,0,0
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black,1,32.0,0.35342324,Violence,Brooklyn,79,51,0,1,0,0,0,0,0
1,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Brooklyn,79,51,1,1,0,0,1,0,0
1,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Brooklyn,79,51,1,0,0,0,1,0,0
1,11,Autumn,Black,1,15.0,-1.1126891,Property/Theft,Brooklyn,79,51,1,1,0,0,1,0,0
0,11,Autumn,Black,1,40.0,1.0433584,Property/Theft,Brooklyn,79,51,0,0,0,0,0,0,0
1,11,Autumn,Black,1,16.0,-1.0264472,Property/Theft,Brooklyn,79,51,0,1,0,0,0,0,0
1,11,Autumn,Black,0,14.0,-1.198931,Property/Theft,Brooklyn,81,52,1,1,1,0,1,0,0
1,11,Autumn,Black,0,14.0,-1.198931,Property/Theft,Brooklyn,81,52,1,1,1,0,1,0,0
1,11,Autumn,White,1,40.0,1.0433584,Violence,Brooklyn,88,55,1,0,0,0,1,0,0
0,11,Autumn,Black,1,26.0,-0.16402817,Other,Brooklyn,90,56,1,0,0,0,0,0,1
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Weapon,Queens,103,61,1,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,28.0,0.008455635,Weapon,Staten Island,120,75,1,1,1,0,0,0,1
1,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Manhattan,1,1,0,1,0,0,0,0,0
0,11,Autumn,Black,1,15.0,-1.1126891,Weapon,Manhattan,1,1,0,0,0,0,0,0,0
1,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Manhattan,1,1,0,1,0,0,0,0,0
1,11,Autumn,White,1,15.0,-1.1126891,Weapon,Manhattan,1,1,1,1,1,0,0,0,0
1,11,Autumn,Black,0,35.0,0.61214894,Property/Theft,Manhattan,7,4,0,1,0,0,0,0,0
0,11,Autumn,White Hispanic,1,54.0,2.250745,Other,Manhattan,7,4,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,53.0,2.164503,Other,Manhattan,7,4,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,38.0,0.87087464,Other,Manhattan,7,4,0,0,0,0,0,0,0
0,11,Autumn,White Hispanic,1,34.0,0.52590704,Weapon,Manhattan,9,5,1,0,0,0,0,0,1
0,11,Autumn,White,1,30.0,0.18093944,Trespass,Manhattan,13,7,0,0,0,0,0,0,0
0,11,Autumn,Black,1,20.0,-0.6814796,Weapon,Manhattan,26,17,1,0,0,0,0,0,1
0,11,Autumn,Black,1,24.0,-0.33651197,Weapon,Bronx,40,23,1,0,0,0,0,0,1
1,11,Autumn,Black Hispanic,1,15.0,-1.1126891,Other,Bronx,40,23,0,1,1,1,0,0,0
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Bronx,41,24,1,0,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Weapon,Bronx,43,26,1,0,0,0,0,0,1
1,11,Autumn,White Hispanic,1,35.0,0.61214894,Property/Theft,Bronx,48,31,0,1,0,0,0,0,0
0,11,Autumn,Black,1,25.0,-0.25027007,Property/Theft,Bronx,48,31,0,0,0,0,0,0,0
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Bronx,49,32,1,1,0,0,0,0,1
0,11,Autumn,Black Hispanic,1,17.0,-0.9402053,Weapon,Bronx,49,32,1,1,0,0,0,0,1
0,11,Autumn,White Hispanic,1,25.0,-0.25027007,Other,Bronx,49,32,1,0,0,0,0,0,0
1,11,Autumn,Black,1,17.0,-0.9402053,Other,Bronx,52,34,0,1,0,0,0,0,0
0,11,Autumn,Black,1,16.0,-1.0264472,Other,Bronx,52,34,0,1,0,0,0,0,0
1,11,Autumn,Black,1,16.0,-1.0264472,Other,Bronx,52,34,0,1,0,0,0,0,0
1,11,Autumn,White,0,27.0,-0.07778627,Trespass,Brooklyn,61,36,0,1,0,0,0,0,0
0,11,Autumn,White,1,35.0,0.61214894,Trespass,Brooklyn,61,36,0,0,0,0,0,0,0
1,11,Autumn,Black,1,51.0,1.9920194,Property/Theft,Brooklyn,68,41,0,1,0,0,0,0,0
1,11,Autumn,White Hispanic,1,48.0,1.7332937,Property/Theft,Brooklyn,73,46,1,1,1,0,0,0,0
0,11,Autumn,Black,1,15.0,-1.1126891,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
0,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,11,Autumn,Black,1,25.0,-0.25027007,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
0,11,Autumn,Black,1,21.0,-0.5952377,Other,Brooklyn,79,51,1,0,0,0,0,0,1
0,11,Autumn,White,1,32.0,0.35342324,Other,Brooklyn,90,56,0,1,0,0,0,0,1
1,11,Autumn,Other,1,30.0,0.18093944,Weapon,Queens,102,60,1,1,0,0,1,0,0
1,11,Autumn,Black,1,23.0,-0.42275387,Property/Theft,Queens,103,61,0,0,0,0,0,0,0
1,11,Autumn,White,1,30.0,0.18093944,Property/Theft,Queens,108,66,1,1,0,0,0,0,1
1,11,Autumn,Black,1,18.0,-0.8539634,Weapon,Queens,115,73,1,1,1,1,0,0,1
1,11,Autumn,White Hispanic,1,20.0,-0.6814796,Weapon,Queens,115,73,1,0,1,0,0,0,1
0,11,Autumn,Black,1,17.0,-0.9402053,Weapon,Staten Island,120,75,1,1,0,0,0,0,1
0,11,Autumn,Black,0,31.0,0.26718134,Property/Theft,Staten Island,123,78,0,0,0,0,0,0,0
